vin,latitude,longitude,updated_at,total_fuel_used,started,speed,place,kilometrage_start_of_day,kilometrage,fuel_level,city,battery_voltage,direction
WAUKG78E46A840649,52.7910116,9.0464033,12/14/2021 11:11,0,0,0,"Essener Heideweg, 27330 Asendorf, Haendorf, DE",96445,96524.75,0,Asendorf,14.7,132
WAUKG78E46A840649,52.777645,9.0470933,12/14/2021 11:13,0,1,81,"Essener Berg, 27330 Asendorf, Essen, DE",96445,96526.29,0,Asendorf,14.74,171
WAUKG78E46A840649,52.7740216,9.0456166,12/14/2021 11:15,0,0,0,"Forthweg, 27330 Asendorf, Essen, DE",96445,96526.84,0,Asendorf,14.65,0
WAUKG78E46A840649,52.7742633,9.03094,12/14/2021 11:17,0,1,89,"Essener Straße, 27330 Asendorf, Essen, DE",96445,96528.24,0,Asendorf,14.67,269
WAUKG78E46A840649,52.7766216,9.0221766,12/14/2021 11:19,0,0,7,"Am Sportplatz, 27330 Asendorf, Asendorf, DE",96445,96529.12,0,Asendorf,14.72,256
WAUKG78E46A840649,52.7771183,9.02021,12/14/2021 11:21,0,0,6,"Steinborner Weg, 27330 Asendorf, Asendorf, DE",96445,96529.26,0,Asendorf,14.73,174
WAUKG78E46A840649,52.7738816,9.0126266,12/14/2021 11:23,0,1,30,"27330 Asendorf, Asendorf, DE",96445,96530.55,0,Asendorf,14.67,182
WAUKG78E46A840649,52.7831183,9.01737,12/14/2021 11:25,0,1,102,,96445,96531.85,0,,14.66,12
WAUKG78E46A840649,52.7891983,9.03393,12/14/2021 11:27,0,0,0,"Haendorfer Weg, 27330 Asendorf, Haendorf, DE",96445,96533.3,0,Asendorf,14.66,5
WAUKG78E46A840649,52.785565,9.0229633,12/14/2021 11:29,0,1,67,"Haendorfer Weg, 27330 Asendorf, Haendorf, DE",96445,96534.19,0,Asendorf,14.73,266
WAUKG78E46A840649,52.79748,9.0159616,12/14/2021 11:31,0,1,5,,96445,96536.16,0,,14.71,356
WAUKG78E46A840649,52.791105,9.0074733,12/14/2021 11:33,0,1,55,"Altenfelde, 27330 Asendorf, Haendorf, DE",96445,96537.07,0,Asendorf,14.74,229
WAUKG78E46A840649,52.79102,9.00509,12/14/2021 11:36,0,0,7,,96445,96537.29,0,,14.72,158
WAUKG78E46A840649,52.7823816,9.0035133,12/14/2021 11:37,0,1,41,"27330 Asendorf, Essen, DE",96445,96538.31,0,Asendorf,14.71,213
WAUKG78E46A840649,52.7802583,9.0025466,12/14/2021 11:40,0,0,5,"Altenfelder Weg 14, 27330 Asendorf, Asendorf, DE",96445,96538.57,0,Asendorf,14.73,127
WAUKG78E46A840649,52.7795516,9.0025983,12/14/2021 11:41,0,0,14,"Altenfelder Weg 13-15, 27330 Asendorf, Asendorf, DE",96445,96538.64,0,Asendorf,14.71,195
WAUKG78E46A840649,52.77941,9.00161,12/14/2021 11:43,0,0,0,"Altenfelder Weg 13-15, 27330 Asendorf, Asendorf, DE",96445,96538.79,0,Asendorf,14.66,293
WAUKG78E46A840649,52.77929,9.002015,12/14/2021 11:45,0,0,10,"Altenfelder Weg 13-15, 27330 Asendorf, Asendorf, DE",96445,96538.79,0,Asendorf,14.72,61
WAUKG78E46A840649,52.7772383,9.0022766,12/14/2021 11:48,0,0,5,,96445,96539.07,0,,14.74,271
WAUKG78E46A840649,52.7770466,9.0033033,12/14/2021 11:49,0,1,21,"Ahornweg, 27330 Asendorf, Asendorf, DE",96445,96539.3,0,Asendorf,14.72,12
WAUKG78E46A840649,52.7773733,9.003505,12/14/2021 11:51,0,0,9,"Ahornweg, 27330 Asendorf, Asendorf, DE",96445,96539.34,0,Asendorf,14.72,181
WAUKG78E46A840649,52.7763466,9.000225,12/14/2021 11:53,0,0,5,"Zum Feldbusch, 27330 Asendorf, Asendorf, DE",96445,96539.73,0,Asendorf,14.69,80
WAUKG78E46A840649,52.7756683,8.9997683,12/14/2021 11:55,0,0,0,"Ringstraße, 27330 Asendorf, Asendorf, DE",96445,96539.94,0,Asendorf,14.7,305
WAUKG78E46A840649,52.77247,9.0045483,12/14/2021 11:57,0,1,21,"Neue Straße, 27330 Asendorf, Asendorf, DE",96445,96540.59,0,Asendorf,14.66,171
WAUKG78E46A840649,52.7722533,9.005305,12/14/2021 12:00,0,1,15,"Hinterm Bahnhof, 27330 Asendorf, Asendorf, DE",96445,96540.72,0,Asendorf,14.63,344
WAUKG78E46A840649,52.772665,9.0050666,12/14/2021 12:01,0,1,7,"Hinterm Bahnhof, 27330 Asendorf, Asendorf, DE",96445,96540.78,0,Asendorf,14.68,142
WAUKG78E46A840649,52.7722733,9.0087233,12/14/2021 12:03,0,0,0,"St. Marcellusstraße 6, 27330 Asendorf, Asendorf, DE",96445,96541.39,0,Asendorf,14.71,146
WAUKG78E46A840649,52.7728283,9.010005,12/14/2021 12:05,0,1,15,"An der Calle, 27330 Asendorf, Asendorf, DE",96445,96541.49,0,Asendorf,14.62,130
WAUKG78E46A840649,52.7717283,9.00935,12/14/2021 12:07,0,0,5,"Im Erlengrund, 27330 Asendorf, Asendorf, DE",96445,96541.7,0,Asendorf,14.74,82
WAUKG78E46A840649,52.7704066,9.007535,12/14/2021 12:09,0,1,20,"Alter Kirchweg, 27330 Asendorf, Kampsheide, DE",96445,96542.12,0,Asendorf,14.72,259
WAUKG78E46A840649,52.7679116,8.991835,12/14/2021 12:11,0,1,11,"Heidkämpe, 27330 Asendorf, Kampsheide, DE",96445,96543.75,0,Asendorf,14.7,283
WAUKG78E46A840649,52.7678966,8.9919866,12/14/2021 12:13,0,0,10,"Heidkämpe, 27330 Asendorf, Kampsheide, DE",96445,96543.77,0,Asendorf,14.7,171
WAUKG78E46A840649,52.76326,9.000185,12/14/2021 12:15,0,1,32,"Friedeheider Weg, 27330 Asendorf, Kampsheide, DE",96445,96544.61,0,Asendorf,14.68,235
WAUKG78E46A840649,52.763085,8.9855,12/14/2021 12:17,0,1,5,"Buchenkamp, 27330 Asendorf, Kampsheide, DE",96445,96545.8,0,Asendorf,14.66,129
WAUKG78E46A840649,52.7619483,8.9935066,12/14/2021 12:19,0,1,34,"Friedeheider Weg, 27330 Asendorf, Kampsheide, DE",96445,96546.49,0,Asendorf,14.72,89
WAUKG78E46A840649,52.7678983,9.0077733,12/14/2021 12:21,0,1,5,"Alte Heerstraße 23, 27330 Asendorf, Asendorf, DE",96445,96547.93,0,Asendorf,14.71,318
WAUKG78E46A840649,52.7670616,9.0078316,12/14/2021 12:23,0,1,15,"Raiffeisenstraße 11, 27330 Asendorf, Kampsheide, DE",96445,96548.05,0,Asendorf,14.7,277
WAUKG78E46A840649,52.7676966,9.008185,12/14/2021 12:25,0,1,15,"Alte Heerstraße, 27330 Asendorf, Asendorf, DE",96445,96548.26,0,Asendorf,14.76,75
WAUKG78E46A840649,52.769065,9.0106083,12/14/2021 12:27,0,1,17,"27330 Asendorf, Kampsheide, DE",96445,96548.64,0,Asendorf,14.69,351
WAUKG78E46A840649,52.770625,9.0097316,12/14/2021 12:29,0,0,6,"Hexenberg, 27330 Asendorf, Kampsheide, DE",96445,96548.84,0,Asendorf,14.69,197
WAUKG78E46A840649,52.759295,9.0168,12/14/2021 12:31,0,1,25,"Steimker Weg, 27330 Asendorf, Kampsheide, DE",96445,96550.33,0,Asendorf,14.68,127
WAUKG78E46A840649,52.76738,9.027165,12/14/2021 12:33,0,1,11,"Steimker Weg, 27330 Asendorf, Kampsheide, DE",96445,96551.49,0,Asendorf,14.69,76
WAUKG78E46A840649,52.7629566,9.0225316,12/14/2021 12:35,0,1,23,,96445,96552.1,0,,14.67,186
WAUKG78E46A840649,52.7561583,9.023105,12/14/2021 12:37,0,1,7,"Schierenhoper Straße, 27330 Asendorf, Steimke, DE",96445,96553.33,0,Asendorf,14.66,64
WAUKG78E46A840649,52.7562433,9.023145,12/14/2021 12:39,0,1,0,"Schierenhoper Straße, 27330 Asendorf, Steimke, DE",96445,96553.36,0,Asendorf,14.7,147
WAUKG78E46A840649,52.7517483,9.0194766,12/14/2021 12:41,0,1,5,"Hannoversche Straße, 27330 Asendorf, Kampsheide, DE",96445,96554.1,0,Asendorf,14.65,1
WAUKG78E46A840649,52.7518416,9.019185,12/14/2021 12:43,0,0,5,"Hannoversche Straße, 27330 Asendorf, Brebber, DE",96445,96554.13,0,Asendorf,14.71,89
WAUKG78E46A840649,52.7527283,9.0125016,12/14/2021 12:45,0,0,0,"Am Schiebenkamp, 27330 Asendorf, Kampsheide, DE",96445,96555.05,0,Asendorf,14.67,246
WAUKG78E46A840649,52.7460433,9.02148,12/14/2021 12:47,0,1,111,"Hannoversche Straße, 27330 Asendorf, Kampsheide, DE",96445,96556.6,0,Asendorf,14.67,167
WAUKG78E46A840649,52.7266783,9.0443816,12/14/2021 12:49,0,1,30,"Siedenburger Straße, 27330 Asendorf, Graue, DE",96445,96559.35,0,Asendorf,14.69,213
WAUKG78E46A840649,52.72336,9.0291133,12/14/2021 12:51,0,0,0,"Siedenburger Straße, 27330 Asendorf, Graue, DE",96445,96560.65,0,Asendorf,14.66,47
WAUKG78E46A840649,52.7263066,9.0431683,12/14/2021 12:53,0,1,71,"Siedenburger Straße, 27330 Asendorf, Graue, DE",96445,96561.83,0,Asendorf,14.61,61
WAUKG78E46A840649,52.7257166,9.0432016,12/14/2021 12:55,0,0,8,"Siedenburger Straße, 27330 Asendorf, Graue, DE",96445,96562.13,0,Asendorf,14.74,267
WAUKG78E46A840649,52.72721,9.0449116,12/14/2021 12:57,0,0,0,"Bücker Straße, 27330 Asendorf, Graue, DE",96445,96562.45,0,Asendorf,14.51,182
WAUKG78E46A840649,52.7268633,9.0449266,12/14/2021 12:59,0,1,22,"Bücker Straße, 27330 Asendorf, Graue, DE",96445,96562.55,0,Asendorf,14.68,251
